date,kpi_name,region,device_type,browser,channel,business_segment,impressions,clicks,conversions,orders,revenue,latency_ms,kpi_value,is_incident,incident_id,incident_type,incident_description
2026-06-07,conversion_rate,APAC,Mobile,Chrome,Paid Search,SMB,742,66,5,4,264.53,239.45,0.075758,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Chrome,Paid Search,SMB,742,66,5,4,264.53,239.45,0.088949,False,,,
2026-06-07,average_order_value,APAC,Mobile,Chrome,Paid Search,SMB,742,66,5,4,264.53,239.45,66.132488,False,,,
2026-06-07,latency_ms,APAC,Mobile,Chrome,Paid Search,SMB,742,66,5,4,264.53,239.45,239.450798,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Chrome,Paid Search,SMB,742,66,5,4,264.53,239.45,0.356509,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Chrome,Paid Search,Mid-Market,812,72,7,6,460.77,230.76,0.097222,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Chrome,Paid Search,Mid-Market,812,72,7,6,460.77,230.76,0.08867,False,,,
2026-06-07,average_order_value,APAC,Mobile,Chrome,Paid Search,Mid-Market,812,72,7,6,460.77,230.76,76.795419,False,,,
2026-06-07,latency_ms,APAC,Mobile,Chrome,Paid Search,Mid-Market,812,72,7,6,460.77,230.76,230.764116,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Chrome,Paid Search,Mid-Market,812,72,7,6,460.77,230.76,0.567454,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Chrome,Paid Search,Enterprise,1020,88,10,7,650.7,232.35,0.113636,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Chrome,Paid Search,Enterprise,1020,88,10,7,650.7,232.35,0.086275,False,,,
2026-06-07,average_order_value,APAC,Mobile,Chrome,Paid Search,Enterprise,1020,88,10,7,650.7,232.35,92.957015,False,,,
2026-06-07,latency_ms,APAC,Mobile,Chrome,Paid Search,Enterprise,1020,88,10,7,650.7,232.35,232.354406,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Chrome,Paid Search,Enterprise,1020,88,10,7,650.7,232.35,0.63794,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Chrome,Email,SMB,542,38,3,2,125.98,240.59,0.078947,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Chrome,Email,SMB,542,38,3,2,125.98,240.59,0.070111,False,,,
2026-06-07,average_order_value,APAC,Mobile,Chrome,Email,SMB,542,38,3,2,125.98,240.59,62.988548,False,,,
2026-06-07,latency_ms,APAC,Mobile,Chrome,Email,SMB,542,38,3,2,125.98,240.59,240.590774,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Chrome,Email,SMB,542,38,3,2,125.98,240.59,0.23243,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Chrome,Email,Mid-Market,625,41,4,3,212.26,234.45,0.097561,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Chrome,Email,Mid-Market,625,41,4,3,212.26,234.45,0.0656,False,,,
2026-06-07,average_order_value,APAC,Mobile,Chrome,Email,Mid-Market,625,41,4,3,212.26,234.45,70.754509,False,,,
2026-06-07,latency_ms,APAC,Mobile,Chrome,Email,Mid-Market,625,41,4,3,212.26,234.45,234.447641,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Chrome,Email,Mid-Market,625,41,4,3,212.26,234.45,0.339622,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Chrome,Email,Enterprise,812,55,6,5,408.46,231.93,0.109091,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Chrome,Email,Enterprise,812,55,6,5,408.46,231.93,0.067734,False,,,
2026-06-07,average_order_value,APAC,Mobile,Chrome,Email,Enterprise,812,55,6,5,408.46,231.93,81.69169,False,,,
2026-06-07,latency_ms,APAC,Mobile,Chrome,Email,Enterprise,812,55,6,5,408.46,231.93,231.925786,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Chrome,Email,Enterprise,812,55,6,5,408.46,231.93,0.503028,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Safari,Organic,SMB,676,52,2,2,126.08,258.98,0.038462,True,INC-CR-APAC-MOBILE-SAFARI,conversion_rate_degradation,Conversion rate degradation affecting Mobile + APAC + Safari.
2026-06-07,click_through_rate,APAC,Mobile,Safari,Organic,SMB,676,52,4,3,189.11,258.98,0.076923,False,,,
2026-06-07,average_order_value,APAC,Mobile,Safari,Organic,SMB,676,52,4,3,189.11,258.98,63.038089,False,,,
2026-06-07,latency_ms,APAC,Mobile,Safari,Organic,SMB,676,52,4,3,189.11,258.98,258.978711,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Safari,Organic,SMB,676,52,4,3,189.11,258.98,0.279755,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Safari,Organic,Mid-Market,859,66,3,3,195.86,263.06,0.045455,True,INC-CR-APAC-MOBILE-SAFARI,conversion_rate_degradation,Conversion rate degradation affecting Mobile + APAC + Safari.
2026-06-07,click_through_rate,APAC,Mobile,Safari,Organic,Mid-Market,859,66,6,5,326.44,263.06,0.076834,False,,,
2026-06-07,average_order_value,APAC,Mobile,Safari,Organic,Mid-Market,859,66,6,5,326.44,263.06,65.288155,False,,,
2026-06-07,latency_ms,APAC,Mobile,Safari,Organic,Mid-Market,859,66,6,5,326.44,263.06,263.064396,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Safari,Organic,Mid-Market,859,66,6,5,326.44,263.06,0.380024,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Safari,Organic,Enterprise,921,70,4,3,258.68,268.38,0.057143,True,INC-CR-APAC-MOBILE-SAFARI,conversion_rate_degradation,Conversion rate degradation affecting Mobile + APAC + Safari.
2026-06-07,click_through_rate,APAC,Mobile,Safari,Organic,Enterprise,921,70,8,6,517.36,268.38,0.076004,False,,,
2026-06-07,average_order_value,APAC,Mobile,Safari,Organic,Enterprise,921,70,8,6,517.36,268.38,86.227146,False,,,
2026-06-07,latency_ms,APAC,Mobile,Safari,Organic,Enterprise,921,70,8,6,517.36,268.38,268.376924,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Safari,Organic,Enterprise,921,70,8,6,517.36,268.38,0.56174,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Safari,Paid Search,SMB,717,58,3,2,140.05,255.14,0.051724,True,INC-CR-APAC-MOBILE-SAFARI,conversion_rate_degradation,Conversion rate degradation affecting Mobile + APAC + Safari.
2026-06-07,click_through_rate,APAC,Mobile,Safari,Paid Search,SMB,717,58,5,4,280.09,255.14,0.080893,False,,,
2026-06-07,average_order_value,APAC,Mobile,Safari,Paid Search,SMB,717,58,5,4,280.09,255.14,70.023524,False,,,
2026-06-07,latency_ms,APAC,Mobile,Safari,Paid Search,SMB,717,58,5,4,280.09,255.14,255.136987,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Safari,Paid Search,SMB,717,58,5,4,280.09,255.14,0.390647,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Safari,Paid Search,Mid-Market,855,70,3,3,233.4,256.34,0.042857,True,INC-CR-APAC-MOBILE-SAFARI,conversion_rate_degradation,Conversion rate degradation affecting Mobile + APAC + Safari.
2026-06-07,click_through_rate,APAC,Mobile,Safari,Paid Search,Mid-Market,855,70,6,5,389.0,256.34,0.081871,False,,,
2026-06-07,average_order_value,APAC,Mobile,Safari,Paid Search,Mid-Market,855,70,6,5,389.0,256.34,77.799334,False,,,
2026-06-07,latency_ms,APAC,Mobile,Safari,Paid Search,Mid-Market,855,70,6,5,389.0,256.34,256.344538,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Safari,Paid Search,Mid-Market,855,70,6,5,389.0,256.34,0.454967,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Safari,Paid Search,Enterprise,1072,91,6,4,364.35,266.32,0.065934,True,INC-CR-APAC-MOBILE-SAFARI,conversion_rate_degradation,Conversion rate degradation affecting Mobile + APAC + Safari.
2026-06-07,click_through_rate,APAC,Mobile,Safari,Paid Search,Enterprise,1072,91,10,8,728.71,266.32,0.084888,False,,,
2026-06-07,average_order_value,APAC,Mobile,Safari,Paid Search,Enterprise,1072,91,10,8,728.71,266.32,91.088398,False,,,
2026-06-07,latency_ms,APAC,Mobile,Safari,Paid Search,Enterprise,1072,91,10,8,728.71,266.32,266.318741,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Safari,Paid Search,Enterprise,1072,91,10,8,728.71,266.32,0.679764,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Safari,Email,SMB,588,39,2,1,58.53,271.32,0.051282,True,INC-CR-APAC-MOBILE-SAFARI,conversion_rate_degradation,Conversion rate degradation affecting Mobile + APAC + Safari.
2026-06-07,click_through_rate,APAC,Mobile,Safari,Email,SMB,588,39,3,2,117.06,271.32,0.066327,False,,,
2026-06-07,average_order_value,APAC,Mobile,Safari,Email,SMB,588,39,3,2,117.06,271.32,58.529584,False,,,
2026-06-07,latency_ms,APAC,Mobile,Safari,Email,SMB,588,39,3,2,117.06,271.32,271.324239,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Safari,Email,SMB,588,39,3,2,117.06,271.32,0.19908,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Safari,Email,Mid-Market,748,47,2,2,125.9,267.66,0.042553,True,INC-CR-APAC-MOBILE-SAFARI,conversion_rate_degradation,Conversion rate degradation affecting Mobile + APAC + Safari.
2026-06-07,click_through_rate,APAC,Mobile,Safari,Email,Mid-Market,748,47,4,3,188.85,267.66,0.062834,False,,,
2026-06-07,average_order_value,APAC,Mobile,Safari,Email,Mid-Market,748,47,4,3,188.85,267.66,62.950661,False,,,
2026-06-07,latency_ms,APAC,Mobile,Safari,Email,Mid-Market,748,47,4,3,188.85,267.66,267.664245,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Safari,Email,Mid-Market,748,47,4,3,188.85,267.66,0.252476,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Safari,Email,Enterprise,810,55,3,3,243.51,268.21,0.054545,True,INC-CR-APAC-MOBILE-SAFARI,conversion_rate_degradation,Conversion rate degradation affecting Mobile + APAC + Safari.
2026-06-07,click_through_rate,APAC,Mobile,Safari,Email,Enterprise,810,55,6,5,405.85,268.21,0.067901,False,,,
2026-06-07,average_order_value,APAC,Mobile,Safari,Email,Enterprise,810,55,6,5,405.85,268.21,81.169143,False,,,
2026-06-07,latency_ms,APAC,Mobile,Safari,Email,Enterprise,810,55,6,5,405.85,268.21,268.207408,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Safari,Email,Enterprise,810,55,6,5,405.85,268.21,0.501044,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Firefox,Organic,SMB,705,55,4,3,183.5,271.96,0.072727,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Firefox,Organic,SMB,705,55,4,3,183.5,271.96,0.078014,False,,,
2026-06-07,average_order_value,APAC,Mobile,Firefox,Organic,SMB,705,55,4,3,183.5,271.96,61.167223,False,,,
2026-06-07,latency_ms,APAC,Mobile,Firefox,Organic,SMB,705,55,4,3,183.5,271.96,271.956775,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Firefox,Organic,SMB,705,55,4,3,183.5,271.96,0.260286,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Firefox,Organic,Mid-Market,807,62,6,4,293.53,276.35,0.096774,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Firefox,Organic,Mid-Market,807,62,6,4,293.53,276.35,0.076828,False,,,
2026-06-07,average_order_value,APAC,Mobile,Firefox,Organic,Mid-Market,807,62,6,4,293.53,276.35,73.382464,False,,,
2026-06-07,latency_ms,APAC,Mobile,Firefox,Organic,Mid-Market,807,62,6,4,293.53,276.35,276.3516,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Firefox,Organic,Mid-Market,807,62,6,4,293.53,276.35,0.36373,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Firefox,Organic,Enterprise,955,69,7,6,527.96,270.48,0.101449,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Firefox,Organic,Enterprise,955,69,7,6,527.96,270.48,0.072251,False,,,
2026-06-07,average_order_value,APAC,Mobile,Firefox,Organic,Enterprise,955,69,7,6,527.96,270.48,87.993354,False,,,
2026-06-07,latency_ms,APAC,Mobile,Firefox,Organic,Enterprise,955,69,7,6,527.96,270.48,270.480382,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Firefox,Organic,Enterprise,955,69,7,6,527.96,270.48,0.552838,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Firefox,Paid Search,SMB,775,67,6,5,341.47,279.32,0.089552,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Firefox,Paid Search,SMB,775,67,6,5,341.47,279.32,0.086452,False,,,
2026-06-07,average_order_value,APAC,Mobile,Firefox,Paid Search,SMB,775,67,6,5,341.47,279.32,68.294132,False,,,
2026-06-07,latency_ms,APAC,Mobile,Firefox,Paid Search,SMB,775,67,6,5,341.47,279.32,279.324274,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Firefox,Paid Search,SMB,775,67,6,5,341.47,279.32,0.440607,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Firefox,Paid Search,Mid-Market,880,78,7,5,384.8,279.67,0.089744,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Firefox,Paid Search,Mid-Market,880,78,7,5,384.8,279.67,0.088636,False,,,
2026-06-07,average_order_value,APAC,Mobile,Firefox,Paid Search,Mid-Market,880,78,7,5,384.8,279.67,76.959125,False,,,
2026-06-07,latency_ms,APAC,Mobile,Firefox,Paid Search,Mid-Market,880,78,7,5,384.8,279.67,279.667189,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Firefox,Paid Search,Mid-Market,880,78,7,5,384.8,279.67,0.437268,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Firefox,Paid Search,Enterprise,990,88,10,8,700.58,269.51,0.113636,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Firefox,Paid Search,Enterprise,990,88,10,8,700.58,269.51,0.088889,False,,,
2026-06-07,average_order_value,APAC,Mobile,Firefox,Paid Search,Enterprise,990,88,10,8,700.58,269.51,87.572784,False,,,
2026-06-07,latency_ms,APAC,Mobile,Firefox,Paid Search,Enterprise,990,88,10,8,700.58,269.51,269.506089,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Firefox,Paid Search,Enterprise,990,88,10,8,700.58,269.51,0.707659,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Firefox,Email,SMB,609,40,3,2,119.51,258.43,0.075,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Firefox,Email,SMB,609,40,3,2,119.51,258.43,0.065681,False,,,
2026-06-07,average_order_value,APAC,Mobile,Firefox,Email,SMB,609,40,3,2,119.51,258.43,59.756759,False,,,
2026-06-07,latency_ms,APAC,Mobile,Firefox,Email,SMB,609,40,3,2,119.51,258.43,258.434025,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Firefox,Email,SMB,609,40,3,2,119.51,258.43,0.196246,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Firefox,Email,Mid-Market,677,47,4,3,203.87,265.82,0.085106,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Firefox,Email,Mid-Market,677,47,4,3,203.87,265.82,0.069424,False,,,
2026-06-07,average_order_value,APAC,Mobile,Firefox,Email,Mid-Market,677,47,4,3,203.87,265.82,67.955054,False,,,
2026-06-07,latency_ms,APAC,Mobile,Firefox,Email,Mid-Market,677,47,4,3,203.87,265.82,265.822619,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Firefox,Email,Mid-Market,677,47,4,3,203.87,265.82,0.30113,False,,,
2026-06-07,conversion_rate,APAC,Mobile,Firefox,Email,Enterprise,817,59,7,5,403.41,279.09,0.118644,False,,,
2026-06-07,click_through_rate,APAC,Mobile,Firefox,Email,Enterprise,817,59,7,5,403.41,279.09,0.072215,False,,,
2026-06-07,average_order_value,APAC,Mobile,Firefox,Email,Enterprise,817,59,7,5,403.41,279.09,80.681299,False,,,
2026-06-07,latency_ms,APAC,Mobile,Firefox,Email,Enterprise,817,59,7,5,403.41,279.09,279.094557,False,,,
2026-06-07,revenue_per_session,APAC,Mobile,Firefox,Email,Enterprise,817,59,7,5,403.41,279.09,0.493766,False,,,
2026-06-08,conversion_rate,North America,Desktop,Chrome,Organic,SMB,867,71,8,6,355.14,159.6,0.112676,False,,,
2026-06-08,click_through_rate,North America,Desktop,Chrome,Organic,SMB,867,71,8,6,355.14,159.6,0.081892,False,,,
2026-06-08,average_order_value,North America,Desktop,Chrome,Organic,SMB,867,71,8,6,355.14,159.6,59.190069,False,,,
2026-06-08,latency_ms,North America,Desktop,Chrome,Organic,SMB,867,71,8,6,355.14,159.6,159.597393,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Chrome,Organic,SMB,867,71,8,6,355.14,159.6,0.40962,False,,,
2026-06-08,conversion_rate,North America,Desktop,Chrome,Organic,Mid-Market,1028,83,10,8,586.36,170.99,0.120482,False,,,
2026-06-08,click_through_rate,North America,Desktop,Chrome,Organic,Mid-Market,1028,83,10,8,586.36,170.99,0.080739,False,,,
2026-06-08,average_order_value,North America,Desktop,Chrome,Organic,Mid-Market,1028,83,10,8,586.36,170.99,73.295442,False,,,
2026-06-08,latency_ms,North America,Desktop,Chrome,Organic,Mid-Market,1028,83,10,8,586.36,170.99,170.990485,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Chrome,Organic,Mid-Market,1028,83,10,8,586.36,170.99,0.570393,False,,,
2026-06-08,conversion_rate,North America,Desktop,Chrome,Organic,Enterprise,1244,101,15,12,1094.7,157.17,0.148515,False,,,
2026-06-08,click_through_rate,North America,Desktop,Chrome,Organic,Enterprise,1244,101,15,12,1094.7,157.17,0.08119,False,,,
2026-06-08,average_order_value,North America,Desktop,Chrome,Organic,Enterprise,1244,101,15,12,1094.7,157.17,91.224875,False,,,
2026-06-08,latency_ms,North America,Desktop,Chrome,Organic,Enterprise,1244,101,15,12,1094.7,157.17,157.174801,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Chrome,Organic,Enterprise,1244,101,15,12,1094.7,157.17,0.879983,False,,,
2026-06-08,conversion_rate,North America,Desktop,Chrome,Paid Search,SMB,987,92,10,8,580.76,145.65,0.108696,False,,,
2026-06-08,click_through_rate,North America,Desktop,Chrome,Paid Search,SMB,987,92,10,8,580.76,145.65,0.093212,False,,,
2026-06-08,average_order_value,North America,Desktop,Chrome,Paid Search,SMB,987,92,10,8,580.76,145.65,72.595392,False,,,
2026-06-08,latency_ms,North America,Desktop,Chrome,Paid Search,SMB,987,92,10,8,580.76,145.65,145.652184,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Chrome,Paid Search,SMB,987,92,10,8,580.76,145.65,0.588412,False,,,
2026-06-08,conversion_rate,North America,Desktop,Chrome,Paid Search,Mid-Market,1157,104,12,9,664.79,165.64,0.115385,False,,,
2026-06-08,click_through_rate,North America,Desktop,Chrome,Paid Search,Mid-Market,1157,104,12,9,664.79,165.64,0.089888,False,,,
2026-06-08,average_order_value,North America,Desktop,Chrome,Paid Search,Mid-Market,1157,104,12,9,664.79,165.64,73.865764,False,,,
2026-06-08,latency_ms,North America,Desktop,Chrome,Paid Search,Mid-Market,1157,104,12,9,664.79,165.64,165.640648,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Chrome,Paid Search,Mid-Market,1157,104,12,9,664.79,165.64,0.574582,False,,,
2026-06-08,conversion_rate,North America,Desktop,Chrome,Paid Search,Enterprise,1376,130,20,16,1415.41,164.46,0.153846,False,,,
2026-06-08,click_through_rate,North America,Desktop,Chrome,Paid Search,Enterprise,1376,130,20,16,1415.41,164.46,0.094477,False,,,
2026-06-08,average_order_value,North America,Desktop,Chrome,Paid Search,Enterprise,1376,130,20,16,1415.41,164.46,88.462984,False,,,
2026-06-08,latency_ms,North America,Desktop,Chrome,Paid Search,Enterprise,1376,130,20,16,1415.41,164.46,164.462451,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Chrome,Paid Search,Enterprise,1376,130,20,16,1415.41,164.46,1.028639,False,,,
2026-06-08,conversion_rate,North America,Desktop,Chrome,Email,SMB,751,49,5,4,244.3,167.57,0.102041,False,,,
2026-06-08,click_through_rate,North America,Desktop,Chrome,Email,SMB,751,49,5,4,244.3,167.57,0.065246,False,,,
2026-06-08,average_order_value,North America,Desktop,Chrome,Email,SMB,751,49,5,4,244.3,167.57,61.075663,False,,,
2026-06-08,latency_ms,North America,Desktop,Chrome,Email,SMB,751,49,5,4,244.3,167.57,167.571294,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Chrome,Email,SMB,751,49,5,4,244.3,167.57,0.325303,False,,,
2026-06-08,conversion_rate,North America,Desktop,Chrome,Email,Mid-Market,948,66,8,6,393.56,167.34,0.121212,False,,,
2026-06-08,click_through_rate,North America,Desktop,Chrome,Email,Mid-Market,948,66,8,6,393.56,167.34,0.06962,False,,,
2026-06-08,average_order_value,North America,Desktop,Chrome,Email,Mid-Market,948,66,8,6,393.56,167.34,65.593549,False,,,
2026-06-08,latency_ms,North America,Desktop,Chrome,Email,Mid-Market,948,66,8,6,393.56,167.34,167.341655,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Chrome,Email,Mid-Market,948,66,8,6,393.56,167.34,0.415149,False,,,
2026-06-08,conversion_rate,North America,Desktop,Chrome,Email,Enterprise,1011,71,10,8,679.11,157.56,0.140845,False,,,
2026-06-08,click_through_rate,North America,Desktop,Chrome,Email,Enterprise,1011,71,10,8,679.11,157.56,0.070227,False,,,
2026-06-08,average_order_value,North America,Desktop,Chrome,Email,Enterprise,1011,71,10,8,679.11,157.56,84.889279,False,,,
2026-06-08,latency_ms,North America,Desktop,Chrome,Email,Enterprise,1011,71,10,8,679.11,157.56,157.555401,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Chrome,Email,Enterprise,1011,71,10,8,679.11,157.56,0.671725,False,,,
2026-06-08,conversion_rate,North America,Desktop,Safari,Organic,SMB,909,69,7,5,320.96,177.98,0.101449,False,,,
2026-06-08,click_through_rate,North America,Desktop,Safari,Organic,SMB,909,69,7,5,320.96,177.98,0.075908,False,,,
2026-06-08,average_order_value,North America,Desktop,Safari,Organic,SMB,909,69,7,5,320.96,177.98,64.191707,False,,,
2026-06-08,latency_ms,North America,Desktop,Safari,Organic,SMB,909,69,7,5,320.96,177.98,177.984687,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Safari,Organic,SMB,909,69,7,5,320.96,177.98,0.35309,False,,,
2026-06-08,conversion_rate,North America,Desktop,Safari,Organic,Mid-Market,1076,84,10,8,590.26,169.83,0.119048,False,,,
2026-06-08,click_through_rate,North America,Desktop,Safari,Organic,Mid-Market,1076,84,10,8,590.26,169.83,0.078067,False,,,
2026-06-08,average_order_value,North America,Desktop,Safari,Organic,Mid-Market,1076,84,10,8,590.26,169.83,73.782314,False,,,
2026-06-08,latency_ms,North America,Desktop,Safari,Organic,Mid-Market,1076,84,10,8,590.26,169.83,169.834833,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Safari,Organic,Mid-Market,1076,84,10,8,590.26,169.83,0.548567,False,,,
2026-06-08,conversion_rate,North America,Desktop,Safari,Organic,Enterprise,1156,87,12,10,877.73,174.54,0.137931,False,,,
2026-06-08,click_through_rate,North America,Desktop,Safari,Organic,Enterprise,1156,87,12,10,877.73,174.54,0.07526,False,,,
2026-06-08,average_order_value,North America,Desktop,Safari,Organic,Enterprise,1156,87,12,10,877.73,174.54,87.773099,False,,,
2026-06-08,latency_ms,North America,Desktop,Safari,Organic,Enterprise,1156,87,12,10,877.73,174.54,174.541767,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Safari,Organic,Enterprise,1156,87,12,10,877.73,174.54,0.759283,False,,,
2026-06-08,conversion_rate,North America,Desktop,Safari,Paid Search,SMB,1063,91,9,7,484.95,171.63,0.098901,False,,,
2026-06-08,click_through_rate,North America,Desktop,Safari,Paid Search,SMB,1063,91,9,7,484.95,171.63,0.085607,False,,,
2026-06-08,average_order_value,North America,Desktop,Safari,Paid Search,SMB,1063,91,9,7,484.95,171.63,69.27823,False,,,
2026-06-08,latency_ms,North America,Desktop,Safari,Paid Search,SMB,1063,91,9,7,484.95,171.63,171.629546,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Safari,Paid Search,SMB,1063,91,9,7,484.95,171.63,0.456207,False,,,
2026-06-08,conversion_rate,North America,Desktop,Safari,Paid Search,Mid-Market,1122,101,12,9,693.76,163.19,0.118812,False,,,
2026-06-08,click_through_rate,North America,Desktop,Safari,Paid Search,Mid-Market,1122,101,12,9,693.76,163.19,0.090018,False,,,
2026-06-08,average_order_value,North America,Desktop,Safari,Paid Search,Mid-Market,1122,101,12,9,693.76,163.19,77.083928,False,,,
2026-06-08,latency_ms,North America,Desktop,Safari,Paid Search,Mid-Market,1122,101,12,9,693.76,163.19,163.186999,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Safari,Paid Search,Mid-Market,1122,101,12,9,693.76,163.19,0.61832,False,,,
2026-06-08,conversion_rate,North America,Desktop,Safari,Paid Search,Enterprise,1469,122,17,14,1275.96,176.71,0.139344,False,,,
2026-06-08,click_through_rate,North America,Desktop,Safari,Paid Search,Enterprise,1469,122,17,14,1275.96,176.71,0.08305,False,,,
2026-06-08,average_order_value,North America,Desktop,Safari,Paid Search,Enterprise,1469,122,17,14,1275.96,176.71,91.139929,False,,,
2026-06-08,latency_ms,North America,Desktop,Safari,Paid Search,Enterprise,1469,122,17,14,1275.96,176.71,176.708468,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Safari,Paid Search,Enterprise,1469,122,17,14,1275.96,176.71,0.86859,False,,,
2026-06-08,conversion_rate,North America,Desktop,Safari,Email,SMB,758,49,5,4,237.15,171.4,0.102041,False,,,
2026-06-08,click_through_rate,North America,Desktop,Safari,Email,SMB,758,49,5,4,237.15,171.4,0.064644,False,,,
2026-06-08,average_order_value,North America,Desktop,Safari,Email,SMB,758,49,5,4,237.15,171.4,59.288749,False,,,
2026-06-08,latency_ms,North America,Desktop,Safari,Email,SMB,758,49,5,4,237.15,171.4,171.403061,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Safari,Email,SMB,758,49,5,4,237.15,171.4,0.312869,False,,,
2026-06-08,conversion_rate,North America,Desktop,Safari,Email,Mid-Market,914,62,7,5,346.68,163.08,0.112903,False,,,
2026-06-08,click_through_rate,North America,Desktop,Safari,Email,Mid-Market,914,62,7,5,346.68,163.08,0.067834,False,,,
2026-06-08,average_order_value,North America,Desktop,Safari,Email,Mid-Market,914,62,7,5,346.68,163.08,69.336498,False,,,
2026-06-08,latency_ms,North America,Desktop,Safari,Email,Mid-Market,914,62,7,5,346.68,163.08,163.080983,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Safari,Email,Mid-Market,914,62,7,5,346.68,163.08,0.379303,False,,,
2026-06-08,conversion_rate,North America,Desktop,Safari,Email,Enterprise,1072,65,9,8,664.99,171.21,0.138462,False,,,
2026-06-08,click_through_rate,North America,Desktop,Safari,Email,Enterprise,1072,65,9,8,664.99,171.21,0.060634,False,,,
2026-06-08,average_order_value,North America,Desktop,Safari,Email,Enterprise,1072,65,9,8,664.99,171.21,83.123278,False,,,
2026-06-08,latency_ms,North America,Desktop,Safari,Email,Enterprise,1072,65,9,8,664.99,171.21,171.209092,False,,,
2026-06-08,revenue_per_session,North America,Desktop,Safari,Email,Enterprise,1072,65,9,8,664.99,171.21,0.620323,False,,,
2026-06-08,conversion_rate,North America,Desktop,Firefox,Organic,SMB,831,68,7,6,370.05,186.47,0.102941,False,,,
