analysis_date,kpi_name,detector_used,dimension_type,dimension_value,actual_value_sum_or_avg,expected_value_sum_or_avg,degradation_amount,contribution_share,contribution_rank,anomaly_count,severity_max,recommended_action
2026-06-22,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Chrome + Paid Search + Enterprise,0.630556,0.9135416071428571,0.28298560714285714,0.06031443122421649,5,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Chrome + Paid Search + Enterprise,0.454049,0.7355595714285714,0.28151057142857144,0.06000004795560864,6,1,CRITICAL,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Chrome + Paid Search + Enterprise,0.462745,0.7269903571428571,0.2642453571428571,0.056320208581016745,7,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Safari + Paid Search + Enterprise,0.486519,0.7321843928571429,0.2456653928571429,0.05236014859996836,8,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Chrome + Paid Search + Enterprise,0.527855,0.7732357857142856,0.24538078571428568,0.0522994885610459,9,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Safari + Paid Search + Enterprise,0.400889,0.6429926428571429,0.24210364285714286,0.0516010113152781,10,1,CRITICAL,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Paid Search + Enterprise,0.424914,0.6643543214285714,0.2394403214285714,0.05103336153706708,11,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Safari + Paid Search + Enterprise,0.438154,0.6774490357142857,0.23929503571428573,0.05100239591549141,12,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Firefox + Paid Search + Enterprise,0.53272,0.7646539285714286,0.23193392857142858,0.04943347870099218,13,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Firefox + Paid Search + Enterprise,0.469762,0.6979275357142856,0.22816553571428555,0.04863029837637149,14,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Safari + Paid Search + Enterprise,0.489264,0.7143770357142857,0.2251130357142857,0.047979700619224894,15,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Paid Search + Enterprise,0.51581,0.7393599285714286,0.22354992857142864,0.04764654615523711,16,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Firefox + Paid Search + Enterprise,0.521946,0.7410948571428572,0.21914885714285715,0.046708519226335975,17,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Safari + Paid Search + Enterprise,0.61555,0.8084310357142857,0.1928810357142856,0.04110989983024854,18,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Safari + Organic + SMB,0.267963,0.3447286071428572,0.07676560714285718,0.01636151739005483,19,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Safari + Organic + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region,North America,0.5002531428571428,0.7466211785714286,1.7245762500000004,0.3675693498045372,1,7,CRITICAL,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region,EMEA,0.48336666666666667,0.7386718095238095,1.5318308571428572,0.32648836035549417,2,6,CRITICAL,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region,APAC,0.4712688333333333,0.7105075,1.4354319999999998,0.3059422898399687,3,6,CRITICAL,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Chrome,0.480057,0.8242526785714286,0.3441956785714286,0.07336050335729223,1,1,CRITICAL,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Chrome,0.489705,0.8170808571428572,0.32737585714285716,0.06977559325179332,2,1,CRITICAL,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Safari,0.377241,0.5384565,0.3224310000000001,0.06872166599002319,3,2,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Firefox,0.554715,0.8524624285714287,0.2977474285714288,0.06346070736273501,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Firefox,0.466412,0.7507475000000001,0.28433550000000013,0.06060214204002173,5,1,CRITICAL,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Chrome,0.630556,0.9135416071428571,0.28298560714285714,0.06031443122421649,6,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Chrome,0.454049,0.7355595714285714,0.28151057142857144,0.06000004795560864,7,1,CRITICAL,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Chrome,0.462745,0.7269903571428571,0.2642453571428571,0.056320208581016745,8,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Chrome,0.527855,0.7732357857142856,0.24538078571428568,0.0522994885610459,9,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Safari,0.400889,0.6429926428571429,0.24210364285714286,0.0516010113152781,10,1,CRITICAL,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Firefox,0.424914,0.6643543214285714,0.2394403214285714,0.05103336153706708,11,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Safari,0.438154,0.6774490357142857,0.23929503571428573,0.05100239591549141,12,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Firefox,0.53272,0.7646539285714286,0.23193392857142858,0.04943347870099218,13,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Firefox,0.469762,0.6979275357142856,0.22816553571428555,0.04863029837637149,14,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Safari,0.489264,0.7143770357142857,0.2251130357142857,0.047979700619224894,15,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Safari,0.51581,0.7393599285714286,0.22354992857142864,0.04764654615523711,16,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Firefox,0.521946,0.7410948571428572,0.21914885714285715,0.046708519226335975,17,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-22,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Safari,0.61555,0.8084310357142857,0.1928810357142856,0.04110989983024854,18,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,browser,Chrome,0.5135837142857144,0.7483784030612245,1.6435628214285714,0.3781981745802159,1,7,CRITICAL,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,browser,Safari,0.4752255714285714,0.6776548826530613,1.4170051785714284,0.32606528020670333,2,7,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,browser,Firefox,0.5205203333333334,0.7347209047619048,1.2852034285714287,0.2957365452130807,3,6,WARNING,"Review revenue_per_session drivers for browser = Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,business_segment,Enterprise,0.5022393500000001,0.7195279214285715,4.345771428571429,1.0,1,20,CRITICAL,"Review revenue_per_session drivers for business_segment = Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,channel,Paid Search,0.5143419444444444,0.7429952261904762,4.115759071428572,0.9470721456654088,1,18,CRITICAL,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,channel,Email,0.393316,0.5083221785714286,0.23001235714285723,0.052927854334591275,2,2,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,device_type,Desktop,0.5369328888888888,0.7802265357142857,2.1896428214285715,0.503855956857898,1,9,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,device_type,Mobile,0.47385372727272723,0.6698654188311687,2.156128607142857,0.496144043142102,2,11,CRITICAL,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Chrome + Paid Search + Enterprise,0.574238,0.90153,0.327292,0.07531275065416627,1,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Chrome + Paid Search + Enterprise,0.520879,0.8087994642857143,0.2879204642857143,0.06625301606816478,2,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Chrome + Paid Search + Enterprise,0.431982,0.7155911785714286,0.28360917857142864,0.06526095153252423,3,1,CRITICAL,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Safari + Paid Search + Enterprise,0.540208,0.7992761785714285,0.2590681785714285,0.05961385287504435,4,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Firefox + Paid Search + Enterprise,0.500917,0.7547142857142858,0.25379728571428584,0.05840097434616247,5,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Safari + Paid Search + Enterprise,0.450713,0.7044094642857142,0.2536964642857142,0.058377774453984795,6,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Firefox + Paid Search + Enterprise,0.586329,0.837675,0.25134599999999996,0.057836912072162086,7,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Firefox + Paid Search + Enterprise,0.493058,0.7390999285714285,0.24604192857142848,0.05661639886392024,8,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Paid Search + Enterprise,0.494515,0.7281344285714286,0.23361942857142864,0.05375787300627212,9,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Chrome + Paid Search + Enterprise,0.49698,0.7236364285714286,0.22665642857142865,0.05215562583003512,10,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Safari + Paid Search + Enterprise,0.448335,0.66721125,0.21887625000000005,0.05036533872006943,11,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Firefox + Paid Search + Enterprise,0.516725,0.7314137857142857,0.21468878571428573,0.04940176657769128,12,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Chrome + Paid Search + Enterprise,0.592351,0.8007338214285714,0.20838282142857145,0.04795070906365465,13,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Chrome + Paid Search + Enterprise,0.5764,0.7641518571428572,0.18775185714285714,0.043203343808759904,14,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Safari + Paid Search + Enterprise,0.449047,0.6329441428571428,0.18389714285714287,0.04231634035055423,15,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Paid Search + Enterprise,0.493594,0.6567196428571428,0.16312564285714282,0.037536636599124255,16,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Safari + Paid Search + Enterprise,0.559385,0.7191704285714284,0.1597854285714284,0.036768024089098066,17,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Firefox + Paid Search + Enterprise,0.532499,0.6887027857142858,0.15620378571428584,0.03594385675402035,18,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Chrome + Email + Enterprise,0.402256,0.5242060714285715,0.12195007142857145,0.028061777622910945,19,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Chrome + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Safari + Email + Enterprise,0.384376,0.4924382857142858,0.10806228571428578,0.02486607671168033,20,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Safari + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region,North America,0.5456828333333333,0.8009251666666666,1.5314539999999996,0.3524009546225558,1,6,WARNING,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region,APAC,0.47438814285714287,0.6756337346938776,1.4087191428571426,0.3241585909455496,2,7,CRITICAL,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region,EMEA,0.4928532857142857,0.6936530408163266,1.4055982857142864,0.3234404544318945,3,7,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Chrome,0.417119,0.619898625,0.4055592500000001,0.09332272915543519,1,2,CRITICAL,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Chrome,0.574238,0.90153,0.327292,0.07531275065416627,2,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Safari,0.4163555,0.5798247678571429,0.3269385357142858,0.07523141543174977,3,2,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Chrome,0.520879,0.8087994642857143,0.2879204642857143,0.06625301606816478,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Safari,0.540208,0.7992761785714285,0.2590681785714285,0.05961385287504435,5,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Firefox,0.500917,0.7547142857142858,0.25379728571428584,0.05840097434616247,6,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Safari,0.450713,0.7044094642857142,0.2536964642857142,0.058377774453984795,7,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Firefox,0.586329,0.837675,0.25134599999999996,0.057836912072162086,8,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Firefox,0.493058,0.7390999285714285,0.24604192857142848,0.05661639886392024,9,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Safari,0.494515,0.7281344285714286,0.23361942857142864,0.05375787300627212,10,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Chrome,0.49698,0.7236364285714286,0.22665642857142865,0.05215562583003512,11,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Firefox,0.516725,0.7314137857142857,0.21468878571428573,0.04940176657769128,12,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Chrome,0.592351,0.8007338214285714,0.20838282142857145,0.04795070906365465,13,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Chrome,0.5764,0.7641518571428572,0.18775185714285714,0.043203343808759904,14,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Safari,0.449047,0.6329441428571428,0.18389714285714287,0.04231634035055423,15,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Firefox,0.493594,0.6567196428571428,0.16312564285714282,0.037536636599124255,16,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Safari,0.559385,0.7191704285714284,0.1597854285714284,0.036768024089098066,17,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-23,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Firefox,0.532499,0.6887027857142858,0.15620378571428584,0.03594385675402035,18,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,browser,Firefox,0.45785200000000004,0.6666889642857143,1.4618587500000002,0.35678601735064924,1,7,CRITICAL,"Review revenue_per_session drivers for browser = Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,browser,Safari,0.4587202857142857,0.6597965612244897,1.4075339285714283,0.34352732414189335,2,7,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,browser,Chrome,0.5695993333333332,0.7742502738095238,1.2279056428571424,0.29968665850745735,3,6,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,business_segment,Enterprise,0.5121892777777779,0.731910740079365,3.954986321428571,0.9652668688399576,1,18,CRITICAL,"Review revenue_per_session drivers for business_segment = Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,business_segment,Mid-Market,0.360479,0.43448667857142853,0.07400767857142854,0.018062555558713844,2,1,WARNING,"Review revenue_per_session drivers for business_segment = Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,business_segment,SMB,0.253716,0.3220203214285714,0.0683043214285714,0.01667057560132851,3,1,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,channel,Paid Search,0.5121892777777779,0.731910740079365,3.954986321428571,0.9652668688399576,1,18,CRITICAL,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,channel,Organic,0.3070975,0.37825349999999996,0.14231199999999994,0.034733131160042355,2,2,WARNING,"Review revenue_per_session drivers for channel = Organic; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,device_type,Desktop,0.5271341111111111,0.7690938888888889,2.177638,0.5314814370755266,1,9,CRITICAL,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,device_type,Mobile,0.4626722727272727,0.6371868474025972,1.919660321428571,0.46851856292447336,2,11,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
